Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.mhd.json	73297	-	0	0	0	0	0	0	9	74	0	0	0	0	0	0	0	4	0	0	450	446	0	0	0	11	0	2
fsh-generated/resources/AuditEvent-ex-auditFindDocumentLists-consumer.json	2900	7	0	0	0	1	0	0	0	417	0	0	0	0	0	0	0	1	0	0	53	75	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentLists-responder.json	2924	7	1	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	50	56	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-consumer.json	3016	6	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	69	61	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-post-responder.json	3338	6	1	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	64	43	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditFindDocumentReferences-responder.json	3040	6	0	0	0	0	0	0	1	94	0	0	0	0	0	0	0	0	0	0	53	40	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditGenerateMetadata-recipient.json	2743	6	0	1	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	55	42	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditGenerateMetadata-source.json	2358	6	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	42	38	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditProvideBundle-recipient.json	2653	6	1	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditProvideBundle-source.json	2657	5	0	0	0	0	0	0	1	79	0	0	0	0	0	0	0	0	0	0	41	37	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditRetrieveDocument-consumer.json	2820	6	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	45	38	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditRetrieveDocument-responder.json	2816	6	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	43	38	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditSimplifiedPublish-recipient.json	2756	6	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	44	38	0	0	1	0	0	0
fsh-generated/resources/AuditEvent-ex-auditSimplifiedPublish-source.json	2776	5	1	0	0	0	0	0	1	78	0	0	0	0	0	0	0	0	0	0	43	39	0	0	0	0	0	0
fsh-generated/resources/Binary-ex-b-binary.json	268	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	33	0	0	0	0	0	0
