Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.sips.json	7080	-	0	0	0	0	0	0	8	1025	0	0	0	0	0	0	0	1	0	0	219	249	0	0	1	4	0	1
fsh-generated/resources/CapabilityStatement-IHE.sIPS.ContentConsumer.json	1478	16	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	32	129	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.sIPS.ContentCreator.json	1468	15	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	25	58	0	0	0	1	0	0
fsh-generated/resources/DocumentReference-ex-DocumentReference-Bundle-01-json.json	3322	22	6	0	0	0	0	0	0	215	0	0	0	0	0	0	0	1	0	0	54	94	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-ex-DocumentReference-Bundle-01-xml.json	3239	21	6	0	0	0	0	0	2	80	0	0	0	0	0	0	0	0	0	0	54	57	0	0	0	0	0	0
fsh-generated/resources/Organization-890751f4-2924-4636-bab7-efffc7f3cf15.json	717	14	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	20	70	0	0	0	0	0	0
fsh-generated/resources/Patient-2b90dd2b-2dab-4c75-9bb9-a355e07401e8.json	1452	16	0	0	0	0	0	0	1	77	0	0	0	0	0	0	0	0	0	0	23	42	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1c616b24-3895-48c4-9a02-9a64110351ef.json	776	13	0	0	0	0	0	0	1	173	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0
