URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://profiles.ihe.net/ITI/DSUBm/ValueSet/DSUBmPublishBundleActions,1.0.0,active,,DSUBmPublishBundleActions,DSUBm Update to document sharing resources actions ValueSet,"A ValueSet of the allowed actions in a ITI-111 Resource Publish for the Folder List type and the DocumentReference resources.",,"hl7.fhir.r4.core"
https://profiles.ihe.net/ITI/DSUBm/ValueSet/payload-content-value-set,1.0.0,active,,DSUBmPayload,DSUBm payload admitted Value Set,"Codes to represent the admitted payload MIME type chosen when creating subscription",,"Other"
