Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.qrph.madx.json	7032	-	0	0	0	0	0	0	9	73	0	0	0	0	0	0	0	0	0	0	70	76	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-ISO8601DerivedPeriods.json	1134	17	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	27	467	0	0	0	1	0	0
fsh-generated/resources/Measure-madx-hiv-indicator-example.json	3763	17	0	0	1	0	0	0	1	2109	0	0	0	0	0	0	0	0	0	0	35	37	0	0	0	0	0	0
fsh-generated/resources/MeasureReport-mADX-MeasureReport-example.json	39465	20	0	0	0	0	0	0	3	16807	0	0	0	0	0	0	0	1	0	0	125	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-mADX-Measure.json	4853	5	0	90	0	0	1	1	0	51	0	0	1	0	0	0	0	1	0	0	313	1182	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-mADX-MeasureReport.json	3389	4	0	61	0	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	236	449	0	0	0	4	0	0
