URL,Version,Status,OIDs,Name,Title,Description,Used
https://profiles.ihe.net/QRPH/mADX/CodeSystem/ISO8601DerivedPeriods,3.0.0,active,,ISO8601DerivedPeriods,ISO 8601 Derived Periods,"This code system defines the derived periods used in mADX measures.",
