URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://profiles.ihe.net/QRPH/CCG/ValueSet/ccg-card-type,1.0.0,active,,CCG_Card_Type,ValueSet of all Current CCG Card Types,"This list includes all currently defined CCG CARD Types",,"Internal"
https://profiles.ihe.net/QRPH/CCG/ValueSet/ccg-signature-sigformat,1.0.0,active,,CCG_Sign_sigformat_VS,AllowedSignature signatureFormat,"Constraining to signature xml and json only",,"Other"
https://profiles.ihe.net/QRPH/CCG/ValueSet/ccg-signature-target,1.0.0,active,,CCG_Sign_Target_VS,AllowedSignature targetFormat,"Constraining to fhir only",,"Other"
