Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.mhds.json	7668	-	1	0	0	0	0	0	3	963	0	0	0	0	0	0	0	0	0	0	174	236	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-IHE.MHDS.DocumentRegistry.json	3596	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	45	67	0	0	1	1	0	0
