Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.pixm.json	26105	-	0	0	0	0	0	0	5	1038	0	0	0	0	0	0	0	1	0	0	320	390	0	1	0	6	0	0
input/resources/capabilitystatement-IHE_PIXm_Consumer.xml	1788	20	6	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	33	97	0	0	0	0	0	0
input/resources/capabilitystatement-IHE_PIXm_Manager.xml	2445	15	7	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	35	61	0	0	0	2	0	0
input/resources/capabilitystatement-IHE_PIXm_Source.xml	2238	13	20	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	36	49	0	0	1	1	0	0
input/resources/operationdefinition-IHE_PIXm_pix.xml	3234	25	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	37	54	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeed-create-manager.json	2900	12	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	1	0	0	45	70	0	0	0	0	0	1
fsh-generated/resources/AuditEvent-ex-auditPixmFeed-delete-manager.json	2875	10	1	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	47	56	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeed-delete-source.json	2850	10	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	47	45	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeed-update-manager.json	2864	11	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	53	43	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeed-update-source.json	2839	10	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	48	41	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeedDelete-manager.json	2910	11	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	51	42	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmFeedDelete-source.json	2885	10	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	46	41	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmQuery-consumer.json	3238	10	0	0	0	0	0	0	1	77	0	0	0	0	0	0	0	0	0	0	46	39	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ex-auditPixmQuery-manager.json	3259	11	1	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	48	41	0	0	0	0	0	0
fsh-generated/resources/Device-ex-device.json	205	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	28	0	0	0	0	0	0
fsh-generated/resources/Patient-ex-patient.json	961	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	24	33	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-IHE.PIXm.Feed.Create.Audit.Manager.json	4369	277	13	0	0	0	0	7332	0	7567	0	0	3	0	0	0	0	3	0	0	1899	8140	0	0	0	28	1	2
fsh-generated/resources/StructureDefinition-IHE.PIXm.Feed.Delete.Audit.Manager.json	4322	327	7	0	0	0	0	7483	0	7909	0	0	2	0	0	0	0	3	0	0	1760	6046	0	0	0	25	0	2
fsh-generated/resources/StructureDefinition-IHE.PIXm.Feed.Delete.Audit.Source.json	4283	307	7	0	0	0	0	7380	0	8686	0	0	1	0	0	0	0	2	0	0	1682	5701	0	0	0	25	1	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Feed.Update.Audit.Manager.json	4370	280	13	0	0	0	0	7270	0	7753	0	0	0	0	0	0	0	3	0	0	1625	5091	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Feed.Update.Audit.Source.json	4265	279	13	0	0	0	0	7266	0	7610	0	0	0	0	0	0	0	2	0	0	1595	5328	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Patient.BirthDateRequired.json	1631	37	1	0	0	0	0	3526	0	1674	0	0	0	0	0	0	0	1	0	0	365	1463	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Patient.json	2300	260	0	0	0	0	0	0	0	1880	0	0	0	0	0	0	0	0	0	0	425	1616	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-IHE.PIXm.Query.Audit.Consumer.json	4268	295	0	0	0	0	0	7270	0	7710	0	0	1	0	0	0	0	3	0	0	1648	5272	0	0	1	23	0	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Query.Audit.Manager.json	4262	304	0	0	0	0	0	7383	0	7578	0	0	0	0	0	0	0	3	0	0	1681	5046	0	0	0	26	0	1
fsh-generated/resources/StructureDefinition-IHE.PIXm.Query.Parameters.In.json	3692	347	0	0	0	0	0	1767	0	1862	0	0	0	0	0	0	0	0	0	0	426	1470	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-IHE.PIXm.Query.Parameters.Out.json	3907	365	1	0	0	0	0	2140	1	2187	0	0	0	0	0	0	0	16	0	0	463	1347	0	0	0	7	1	1
input/examples/Patient-MaidenAlice-Red.json	492	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0
input/examples/Patient-MohrAlice-Blue.json	861	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0
input/examples/Patient-MohrAlice-Green.json	863	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0
input/examples/Patient-MohrAlice-Red.json	490	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0
input/examples/Patient-MohrAlice.json	1192	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	27	0	0	0	0	0	0
input/examples/Patient-MohrAlissa-Red.json	492	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	26	0	0	0	0	0	0
input/examples/Patient-MohrMaidenResolvedByMohrMalice-Red.json	733	5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0
input/examples/pixm-request-mohralice-red-all.xml	485	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	28	0	0	0	0	0	0
input/examples/pixm-request-mohralice-red-to-blue.xml	630	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	27	0	0	0	0	0	0
input/examples/pixm-response-error-not-found.xml	533	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	26	0	0	0	0	0	0
input/examples/pixm-response-mohralice-red-all.xml	1111	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	31	0	0	0	0	0	0
input/examples/pixm-response-mohralice-red-to-blue.xml	681	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	0
