Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Consent-ex-consent-intermediate-data.json	2351	11	34	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	41	79	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-encounter.json	1698	7	8	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	34	55	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-authoredby.json	1809	7	6	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	35	53	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-data.json	1798	8	6	0	0	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	32	52	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-encounter.json	1799	7	7	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	33	53	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-timeframe.json	1717	8	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	34	49	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-purpose.json	1639	6	6	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	32	54	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-timeframe.json	1632	10	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	32	50	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-dissent-intermediate-break-glass.json	1797	14	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	33	50	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-ex-consent-ink.json	219	3	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	18	30	0	0	1	0	0	0
fsh-generated/resources/DocumentReference-ex-documentreference.json	1356	6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	0
fsh-generated/resources/Encounter-ex-encounter.json	509	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	19	34	0	0	0	0	0	0
fsh-generated/resources/Group-ex-privilegedUsers.json	536	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	20	37	0	0	0	0	0	0
fsh-generated/resources/Observation-ex-alcoholUse.json	964	6	1	0	0	0	0	0	1	278	0	0	0	0	0	0	0	0	0	0	24	44	0	0	0	0	0	0
fsh-generated/resources/Observation-ex-bloodPressure.json	1851	9	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	31	45	0	0	0	0	0	0
fsh-generated/resources/Observation-ex-bloodSugar.json	1189	6	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	28	41	0	0	0	0	0	0
fsh-generated/resources/Observation-ex-weight-2.json	1210	6	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	26	46	0	0	0	0	0	0
fsh-generated/resources/Observation-ex-weight.json	1181	6	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	26	52	0	0	0	0	0	0
fsh-generated/resources/Organization-ex-org-researcher.json	269	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0
