Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ihe.iti.pcf.json	52606	-	0	0	0	0	0	0	8	1128	0	0	0	0	0	0	0	1	0	0	437	400	0	0	1	27	0	0
fsh-generated/resources/Binary-B-ink.json	34172	21	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	141	59	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.PCF.consentAuthorizationServer.json	2443	7	6	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	32	80	0	0	0	6	0	0
fsh-generated/resources/CapabilityStatement-IHE.PCF.consentRecorder.json	2281	6	6	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	32	59	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-IHE.PCF.consentRegistry.json	2505	7	7	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	29	112	0	0	0	1	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal-break-glass-restricted.json	2486	8	0	0	0	0	0	0	1	273	0	0	0	0	0	0	0	0	0	0	38	67	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal-focused-psy-or-sdv.json	2447	9	6	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	39	67	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal-focused-psy.json	2315	8	7	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	35	37	0	0	0	0	0	1
fsh-generated/resources/Consent-ex-consent-advanced-normal-focused-restricted.json	2328	7	6	0	0	0	0	0	0	48	0	0	0	0	0	0	0	1	0	0	34	40	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal-not-restricted.json	1931	7	1	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	34	40	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal-restricted.json	1809	7	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	33	45	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-advanced-normal.json	1683	7	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	31	40	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-basic-ink.json	1524	6	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	32	33	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-basic-reject.json	1531	6	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	29	36	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-basic-research.json	1311	5	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	27	35	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-basic-treat-infant.json	1538	6	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	29	36	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-basic-treat.json	1532	6	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	32	34	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-expired-treat.json	1583	7	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	30	40	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-authoredby.json	1708	6	7	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	32	40	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-data.json	2355	8	36	0	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	0	38	41	0	0	1	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-encounter.json	1698	7	6	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	42	108	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-authoredby.json	1809	6	6	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	31	45	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-data.json	1798	7	7	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	31	43	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-encounter.json	1799	6	6	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	31	47	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-not-timeframe.json	1717	7	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	32	38	0	0	0	0	0	0
fsh-generated/resources/Consent-ex-consent-intermediate-purpose.json	1639	6	6	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	36	53	0	0	0	0	0	0
